"stop_id","stop_code","stop_name","stop_desc","stop_lat","stop_lon","zone_id","stop_url","location_type","parent_station","stop_timezone","wheelchair_boarding","level_id","platform_code"
"452-3766","24129","Olsztyńska","","51.140447","17.094087","","","0","","","0","",""
"452-3789","18120","Fieldorfa","","51.14645","16.907777","","","0","","","0","",""
"452-3790","18387","Leśnica","","51.144715","16.871257","","","0","","","0","",""
"452-3792","23562","Waniliowa","","51.178378","16.999581","","","0","","","0","",""
"452-3793","20715","Dworzec Nadodrze","","51.124739","17.033834","","","0","","","0","",""
"452-3800","17713","Jasińskiej","","51.120989","16.876632","","","0","","","0","",""
"452-3811","23502","Ćwiczebna","","51.15841","17.00896","","","0","","","0","",""
"452-3816","18720","Stabłowicka","","51.17034","16.901628","","","0","","","0","",""
"452-3836","26339","Zwycięska","","51.059293","17.011288","","","0","","","0","",""
"452-3852","31371002","Godzieszowa - transformator","","51.240655","17.130065","","","0","","","0","",""
"452-3863","91606006","Lutynia I","","51.1357","16.771966","","","0","","","0","",""
"452-3868","91606012","Łowęcice - Staw","","51.121468","16.740444","","","0","","","0","",""
"452-3871","91606004","Lutynia - Straż","","51.134951","16.782891","","","0","","","0","",""
"452-3876","21110","Borowska (Szpital)","","51.075257","17.033058","","","0","","","0","",""
"452-3884","29328","Litewska","","51.142289","17.127584","","","0","","","0","",""
"452-3893","21174","Bardzka","","51.083216","17.048001","","","0","","","0","",""
"452-1775","24213","Sępolno","","51.113772","17.103791","","","0","","","0","",""
"452-1776","18364","Mokrzańska","","51.149209","16.854668","","","0","","","0","",""
"452-1777","18362","Krępicka","","51.151233","16.856374","","","0","","","0","",""
"452-1778","18361","Krępicka","","51.151383","16.856184","","","0","","","0","",""
"452-1779","18363","Krępicka","","51.150512","16.855258","","","0","","","0","",""
"452-1780","18303","Zajazdowa","","51.148095","16.865366","","","0","","","0","",""
"452-1781","18304","Zajazdowa","","51.147839","16.865612","","","0","","","0","",""
"452-1783","11319","Gwiaździsta","","51.09955","17.026289","","","0","","","0","",""
"452-1816","16721","Połabian","","51.056237","16.970475","","","0","","","0","",""
"452-1817","16720","Połabian","","51.056714","16.971318","","","0","","","0","",""
"452-1900","124202","Kochanowskiego","","51.115018","17.073334","","","0","","","0","",""
"452-1901","124201","Kochanowskiego","","51.115127","17.073748","","","0","","","0","",""
"452-1951","11741","Aleja Wędrowców","","51.087986","16.991882","","","0","","","0","",""
"452-1952","11742","Aleja Wędrowców","","51.088674","16.992301","","","0","","","0","",""
"452-1962","17132","Wiejska","","51.077003","16.964152","","","0","","","0","",""
"452-1993","41930001","Nadolice Wielkie - przejazd","","51.080351","17.252173","","","0","","","0","",""
"452-1994","41930002","Nadolice Wielkie - przejazd","","51.080347","17.252013","","","0","","","0","",""
"452-2033","20657","pl. Bema","","51.117087","17.043268","","","0","","","0","",""
"452-2038","26305","Parafialna","","51.061813","17.032266","","","0","","","0","",""
"452-2047","21139","GAJ - pętla","","51.077123","17.049597","","","0","","","0","",""
"452-2052","21026","Morwowa","","51.077253","17.05174","","","0","","","0","",""
"452-2054","21029","Świeradowska","","51.077152","17.046262","","","0","","","0","",""
"452-2055","21028","Świeradowska","","51.077047","17.046238","","","0","","","0","",""
"452-2115","31922006","Kiełczówek","","51.119449","17.178998","","","0","","","0","",""
"452-2174","23156","Obornicka (Obwodnica)","","51.157476","17.009403","","","0","","","0","",""
"452-2199","80362018","Samotwór - Dębowa","","51.106477","16.835948","","","0","","","0","",""
"452-2200","80362017","Samotwór - Dębowa","","51.106716","16.836592","","","0","","","0","",""
"452-2217","10009","Wita Stwosza","","51.110738","17.034974","","","0","","","0","",""
"452-2251","18305","Krępicka - szkoła","","51.150195","16.86004","","","0","","","0","",""
"452-2252","31920015","Brzezia Łąka - cmentarz","","51.122721","17.239199","","","0","","","0","",""
"452-2263","26345","ROD Storczyk","","51.047754","17.015914","","","0","","","0","",""
"452-2264","26346","ROD Storczyk","","51.047663","17.016044","","","0","","","0","",""
"452-2274","29504","Wallenroda","","51.154967","17.119128","","","0","","","0","",""
"452-2279","29107","Dobroszycka","","51.151455","17.128249","","","0","","","0","",""
"452-2280","31917002","Wilczyce","","51.133021","17.142883","","","0","","","0","",""
"452-3899","23734","pl. Daniłowskiego","","51.138454","17.059912","","","0","","","0","",""
"452-3929","11544","Modlińska","","51.081405","17.000206","","","0","","","0","",""
"452-3932","18529","Królewiecka (Park)","","51.148952","16.930407","","","0","","","0","",""
"452-3934","11550","Racławicka","","51.077492","16.985103","","","0","","","0","",""
"452-3939","90094002","Krępice","","51.154054","16.813043","","","0","","","0","",""
"452-3957","91048791","Żurawiniec","","51.17623","16.811876","","","0","","","0","",""
"452-3959","92060007","Lubiatów","","51.225496","16.695937","","","0","","","0","",""
"452-3961","92060009","Zabór Mały","","51.219196","16.703516","","","0","","","0","",""
"452-3966","92056003","Gąsiorów","","51.242552","16.740625","","","0","","","0","",""
"452-3977","92056013","Miękinia - stacja Pkp","","51.188368","16.735784","","","0","","","0","",""
"452-3984","92056020","Kadłub wieś","","51.174416","16.696631","","","0","","","0","",""
"452-4016","92056021","Miękinia - pętla","","51.193844","16.739568","","","0","","","0","",""
"452-4024","92058002","Mrozów - Świetlica","","51.185644","16.791039","","","0","","","0","",""
"452-4025","92058004","Mrozów - Wyzwolenia","","51.188202","16.786337","","","0","","","0","",""
"452-4033","17740","Kaczorowskiego","","51.126877","16.881447","","","0","","","0","",""
"452-4038","10384","Tęczowa","","51.105258","17.013912","","","0","","","0","",""
"452-4041","10247","Kolejowa","","51.10327","17.017009","","","0","","","0","",""
"452-4043","17711","Jerzmanowo (Cmentarz I)","","51.123623","16.8838","","","0","","","0","",""
"452-4048","17741","Jerzmanowo (Cmentarz)","","51.125262","16.88793","","","0","","","0","",""
"452-4065","18403","Dworska","","51.143595","16.954622","","","0","","","0","",""
"452-4102","18360","Grzybowa","","51.15891","16.853217","","","0","","","0","",""
"452-4108","20320","Komuny Paryskiej (szkoła)","","51.102579","17.044647","","","0","","","0","",""
"452-4127","18017","Aleja Architektów","","51.138926","16.92886","","","0","","","0","",""
"452-4129","18132","Aleja Architektów","","51.138981","16.928519","","","0","","","0","",""
"452-4132","18744","Olbrachtowska","","51.152698","16.904995","","","0","","","0","",""
"452-4156","90000014","Lutynia Centrum","","51.135115","16.78351","","","0","","","0","",""
"452-4160","92056006","Księginice ul. Sportowa","","51.239133","16.761698","","","0","","","0","",""
"452-4164","91607003","Ferma - stadnina koni","","51.118028","16.825359","","","0","","","0","",""
"452-4166","91607005","Gałów Przedszkole","","51.111809","16.816682","","","0","","","0","",""
"452-4179","91048802","Głoska - ul. Średzka","","51.239885","16.721478","","","0","","","0","",""
"452-4194","91048863","Brzezinka Średzka - ul. Parkowa","","51.216198","16.825134","","","0","","","0","",""
"452-4259","31918013","Kamień - skrzy. Diamentowa","","51.166527","17.219976","","","0","","","0","",""
"452-4264","51934006","Trestno - świetlica","","51.081058","17.145895","","","0","","","0","",""
"452-4267","51934003","Trestno - kościół","","51.080184","17.144953","","","0","","","0","",""
"452-4276","61972006","Żórawina - osiedle","","50.987601","17.012688","","","0","","","0","",""
"452-2281","31917001","Wilczyce","","51.133096","17.142917","","","0","","","0","",""
"452-2288","21118","ROD Bajki","","51.083895","17.035294","","","0","","","0","",""
"452-2294","11203","Wielka","","51.094151","17.021027","","","0","","","0","",""
"452-2295","11204","Wielka","","51.093652","17.020635","","","0","","","0","",""
"452-2298","16719","ROD Bielany","","51.055219","16.977509","","","0","","","0","",""
"452-2299","16718","ROD Bielany","","51.055385","16.97764","","","0","","","0","",""
"452-2305","29503","Wallenroda","","51.15616","17.120466","","","0","","","0","",""
"452-2307","26116","ROD Mieczyk","","51.064125","17.069276","","","0","","","0","",""
"452-2331","21138","GAJ - pętla","","51.076782","17.05099","","","0","","","0","",""
"452-2355","12601","Kolista","","51.133001","16.972865","","","0","","","0","",""
"452-2356","12602","Kolista","","51.132935","16.972707","","","0","","","0","",""
"452-2359","12606","Modra","","51.136674","16.966652","","","0","","","0","",""
"452-2360","12605","Modra","","51.136811","16.966672","","","0","","","0","",""
"452-2488","29133","Poleska","","51.146045","17.128258","","","0","","","0","",""
"452-2493","4","Zajezdnia Borek","","51.078625","17.00699","","","0","","","0","",""
"452-2497","1","Zajezdnia Gaj","","51.089266","17.02968","","","0","","","0","",""
"452-2529","25311","Arabska","","51.051158","17.092326","","","0","","","0","",""
"452-2540","21030","Gaj","","51.07716","17.039982","","","0","","","0","",""
"452-2541","21037","Gaj","","51.07726","17.039977","","","0","","","0","",""
"452-2554","12712","Kolista","","51.133234","16.974039","","","0","","","0","",""
"452-2580","18544","Królewiecka","","51.145125","16.944314","","","0","","","0","",""
"452-2617","12608","Kozanowska","","51.138999","16.965274","","","0","","","0","",""
"452-2618","12607","Kozanowska","","51.139059","16.965402","","","0","","","0","",""
"452-2666","726951","Wysoka","","51.046258","17.012507","","","0","","","0","",""
"452-2792","23169","Kamieńskiego (Szpital)","","51.149104","17.043205","","","0","","","0","",""
"452-2815","10365","Arkady (Capitol)","","51.10209","17.029468","","","0","","","0","",""
"452-2821","10027","pl. Nowy Targ","","51.110387","17.03916","","","0","","","0","",""
"452-2838","90336003","Pisarzowice - Szkolna","","51.209701","16.851168","","","0","","","0","",""
"452-2839","90336004","Pisarzowice - Szkolna","","51.209947","16.851423","","","0","","","0","",""
"452-2840","90336001","Pisarzowice - Kolejowa","","51.213741","16.847444","","","0","","","0","",""
"452-2861","11711","Fat","","51.09457","16.977804","","","0","","","0","",""
"452-2868","20729","Mosty Warszawskie","","51.128635","17.056098","","","0","","","0","",""
"452-2877","11320","Epi","","51.098125","17.03171","","","0","","","0","",""
"452-2885","112011","Nowodworska","","51.113793","16.964569","","","0","","","0","",""
"452-2886","112012","Nowodworska","","51.113844","16.964955","","","0","","","0","",""
"452-2893","12609","Kozanów (Dokerska)","","51.141284","16.964095","","","0","","","0","",""
"452-2905","25316","Chińska","","51.06043","17.083231","","","0","","","0","",""
"452-4278","61955008","Szukalice","","50.998156","17.004965","","","0","","","0","",""
"452-4281","71955002","Wysoka - Lipowa","","51.045336","17.014438","","","0","","","0","",""
"452-4286","61954006","Suchy Dwór - skrzy. Mędłów","","51.007784","17.037497","","","0","","","0","",""
"452-4287","61954008","Żórawina - Wrocławska","","50.986129","17.038337","","","0","","","0","",""
"452-4299","60000001","Żórawina - Niepodległości (Mostek)","","50.979741","17.04069","","","0","","","0","",""
"452-4301","61953003","Szukalice","","50.999334","17.006563","","","0","","","0","",""
"452-4388","82024003","Zabrodzie - pętla","","51.056789","16.945412","","","0","","","0","",""
"452-4391","70008003","Bielany Wrocławskie - Kościół","","51.040676","16.969421","","","0","","","0","",""
"452-4394","71951002","Bielany Wrocławskie - skrzyżowanie","","51.039092","16.97094","","","0","","","0","",""
"452-4396","71951005","Ślęza - skrzyżowanie","","51.037483","16.985978","","","0","","","0","",""
"452-4400","723954","Wysoka - Radosna","","51.04871","17.000034","","","0","","","0","",""
"452-4407","71951010","Wysoka - osiedle","","51.051876","17.002764","","","0","","","0","",""
"452-4409","70008001","Bielany Wrocławskie - Makro","","51.044514","16.970428","","","0","","","0","",""
"452-4413","82024004","Zabrodzie - pętla","","51.05693","16.946521","","","0","","","0","",""
"452-4425","31922009","Kiełczówek - skrzy. Imbirowa","","51.11949","17.179213","","","0","","","0","",""
"452-4431","31917018","Wilczyce - Wrocławska (na wys. nr 1f)","","51.131768","17.145849","","","0","","","0","",""
"452-4434","80370007","Mokronos Dolny - Stawowa/Szczęśliwa","","51.071321","16.933126","","","0","","","0","",""
"452-4437","40455003","Kamieniec Wrocławski - Wrocławska/Kolejowa","","51.075852","17.172707","","","0","","","0","",""
"452-4442","40455005","Kamieniec Wrocławski - Wrocławska/Szkolna","","51.072273","17.179216","","","0","","","0","",""
"452-4449","12116","Fabryczna","","51.112334","16.983604","","","0","","","0","",""
"452-4451","12118","Otyńska","","51.112448","16.977959","","","0","","","0","",""
"452-4456","80347014","Pietrzykowice - Wrocławska/Stawowa","","51.055543","16.881891","","","0","","","0","",""
"452-4457","80347020","Mokronos Dolny - Parkowa/Stawowa","","51.07062","16.938184","","","0","","","0","",""
"452-4460","80347016","Jaszkotle - kościół","","51.057069","16.90173","","","0","","","0","",""
"452-4470","82022004","Smolec - Główna (na wys. nr 83)","","51.075781","16.882817","","","0","","","0","",""
"452-4473","82022006","Smolec - Główna/Dworcowa","","51.072252","16.880387","","","0","","","0","",""
"452-4484","81072082","Smolec - Wiśniowa","","51.087869","16.909206","","","0","","","0","",""
"452-4492","80000011","Krzeptów - pętla","","51.090143","16.880574","","","0","","","0","",""
"452-4496","82018002","Skałka - skrzy. Małkowice","","51.089454","16.832828","","","0","","","0","",""
"452-4502","81071864","Gądów - Świerkowa","","51.046981","16.911237","","","0","","","0","",""
"452-4506","82022003","Smolec - Dębowa (sklep)","","51.076932","16.881543","","","0","","","0","",""
"452-2906","25308","Semaforowa","","51.061703","17.079561","","","0","","","0","",""
"452-2927","31920010","Kiełczów - Zgodna","","51.137622","17.186929","","","0","","","0","",""
"452-2930","31920006","Kiełczów - Wrocławska","","51.140934","17.17432","","","0","","","0","",""
